name,category_name,category_tax,price
Product_2361,Accessories,10,10093.10
Product_2362,Laptops,20,5237.88
Product_2363,Laptops,20,3412.03
Product_2364,Accessories,10,3717.55
Product_2365,Accessories,10,8330.98
Product_2366,Smartphones,15,140.77
Product_2367,Accessories,10,8374.23
Product_2368,TV,18,2262.86
Product_2369,Accessories,10,5071.29
Product_2370,Accessories,10,3052.32
Product_2371,TV,18,4697.54
Product_2372,Accessories,10,4752.44
Product_2373,Smartphones,15,2385.41
Product_2374,Laptops,20,5626.27
Product_2375,Accessories,10,822.09
Product_2376,Accessories,10,2957.52
Product_2377,TV,18,2547.91
Product_2378,Accessories,10,7360.50
Product_2379,TV,18,639.09
Product_2380,Accessories,10,3933.62
Product_2381,TV,18,8327.49
Product_2382,TV,18,1901.38
Product_2383,TV,18,631.21
Product_2384,Accessories,10,335.18
Product_2385,Smartphones,15,407.97
Product_2386,TV,18,2815.53
Product_2387,Accessories,10,6805.85
Product_2388,Accessories,10,8112.85
Product_2389,Smartphones,15,5226.16
Product_2390,Laptops,20,5464.97
Product_2391,Smartphones,15,8311.30
Product_2392,Accessories,10,9241.47
Product_2393,Laptops,20,6825.73
Product_2394,Accessories,10,7412.41
Product_2395,TV,18,7664.98
Product_2396,Smartphones,15,3139.22
Product_2397,TV,18,537.83
Product_2398,TV,18,195.71
Product_2399,TV,18,10037.16
Product_2400,Smartphones,15,7643.96
Product_2401,Laptops,20,9845.15
Product_2402,Smartphones,15,1551.67
Product_2403,Laptops,20,8452.02
Product_2404,Accessories,10,5057.36
Product_2405,Accessories,10,8961.87
Product_2406,TV,18,8269.09
Product_2407,Accessories,10,2655.46
Product_2408,Smartphones,15,8027.10
Product_2409,Smartphones,15,5188.90
Product_2410,TV,18,4919.77
Product_2411,Accessories,10,7786.11
Product_2412,Accessories,10,7670.06
Product_2413,Smartphones,15,1185.30
Product_2414,Accessories,10,8669.86
Product_2415,Laptops,20,6138.99
Product_2416,TV,18,2694.32
Product_2417,Accessories,10,3934.47
Product_2418,Accessories,10,2725.97
Product_2419,Accessories,10,7543.38
Product_2420,Smartphones,15,4582.58
Product_2421,Accessories,10,7928.83
Product_2422,Smartphones,15,7446.90
Product_2423,Laptops,20,100.04
Product_2424,Accessories,10,2970.64
Product_2425,Smartphones,15,923.54
Product_2426,Laptops,20,5806.19
Product_2427,Smartphones,15,6935.08
Product_2428,TV,18,738.41
Product_2429,Accessories,10,8533.80
Product_2430,TV,18,4551.60
Product_2431,TV,18,9240.27
Product_2432,TV,18,1380.04
Product_2433,Smartphones,15,5070.29
Product_2434,Accessories,10,1544.55
Product_2435,Accessories,10,4566.74
Product_2436,TV,18,587.43
Product_2437,Smartphones,15,5655.48
Product_2438,Smartphones,15,490.90
Product_2439,Laptops,20,1359.00
Product_2440,Smartphones,15,4529.07
Product_2441,Smartphones,15,7732.16
Product_2442,Accessories,10,1341.35
Product_2443,Accessories,10,9460.88
Product_2444,Laptops,20,9082.81
Product_2445,TV,18,8679.78
Product_2446,TV,18,2135.23
Product_2447,Laptops,20,7455.15
Product_2448,Laptops,20,6698.93
Product_2449,TV,18,9249.64
Product_2450,Smartphones,15,9952.18
Product_2451,TV,18,1750.36
Product_2452,Laptops,20,8141.52
Product_2453,TV,18,903.79
Product_2454,Laptops,20,8623.52
Product_2455,Smartphones,15,112.79
Product_2456,Accessories,10,1455.06
Product_2457,Smartphones,15,370.06
Product_2458,Laptops,20,1411.43
Product_2459,TV,18,1633.69
Product_2460,Smartphones,15,4665.61
Product_2461,TV,18,9457.48
Product_2462,TV,18,7667.12
Product_2463,Accessories,10,8364.72
Product_2464,Accessories,10,879.15
Product_2465,Smartphones,15,709.33
Product_2466,Laptops,20,466.31
Product_2467,Laptops,20,276.17
Product_2468,Smartphones,15,9275.72
Product_2469,Laptops,20,5357.48
Product_2470,Smartphones,15,8596.90
Product_2471,TV,18,1821.85
Product_2472,Accessories,10,1220.91
Product_2473,Accessories,10,1441.02
Product_2474,Smartphones,15,6038.75
Product_2475,Smartphones,15,5412.59
Product_2476,TV,18,5059.98
Product_2477,Smartphones,15,4030.04
Product_2478,Smartphones,15,9173.46
Product_2479,Laptops,20,3203.71
Product_2480,TV,18,1777.07
Product_2481,Accessories,10,3914.54
Product_2482,TV,18,6074.37
Product_2483,Smartphones,15,6772.56
Product_2484,Laptops,20,1792.52
Product_2485,Laptops,20,6645.44
Product_2486,Laptops,20,4495.93
Product_2487,Accessories,10,7548.61
Product_2488,Accessories,10,4525.41
Product_2489,TV,18,8249.69
Product_2490,Laptops,20,592.99
Product_2491,Smartphones,15,2358.65
Product_2492,Smartphones,15,1660.60
Product_2493,Accessories,10,6939.29
Product_2494,Smartphones,15,1869.38
Product_2495,Laptops,20,4137.58
Product_2496,Laptops,20,7170.82
Product_2497,Laptops,20,1942.61
Product_2498,TV,18,1018.36
Product_2499,Smartphones,15,7182.08
Product_2500,TV,18,4486.17
Product_2501,Smartphones,15,9574.59
Product_2502,Laptops,20,1252.01
Product_2503,Accessories,10,8066.32
Product_2504,Accessories,10,6636.63
Product_2505,Smartphones,15,6048.18
Product_2506,Smartphones,15,9919.57
Product_2507,Accessories,10,2698.58
Product_2508,Laptops,20,8350.74
Product_2509,Accessories,10,9817.13
Product_2510,TV,18,5514.52
Product_2511,Smartphones,15,1527.94
Product_2512,Laptops,20,3994.72
Product_2513,Smartphones,15,5542.30
Product_2514,Smartphones,15,707.83
Product_2515,Accessories,10,5451.95
Product_2516,TV,18,4688.05
Product_2517,Laptops,20,6797.16
Product_2518,Accessories,10,9527.85
Product_2519,Accessories,10,9703.31
Product_2520,Smartphones,15,5954.08
Product_2521,Laptops,20,3714.72
Product_2522,Laptops,20,2990.22
Product_2523,Accessories,10,2263.86
Product_2524,Smartphones,15,7408.07
Product_2525,TV,18,4167.85
Product_2526,Accessories,10,9000.69
Product_2527,TV,18,9351.83
Product_2528,Accessories,10,7723.86
Product_2529,Smartphones,15,4905.11
Product_2530,Laptops,20,9460.22
Product_2531,Laptops,20,1052.08
Product_2532,Laptops,20,9094.69
Product_2533,Smartphones,15,4597.71
Product_2534,Smartphones,15,5694.46
Product_2535,TV,18,6890.66
Product_2536,Laptops,20,266.77
Product_2537,Laptops,20,3939.54
Product_2538,Laptops,20,7528.81
Product_2539,Laptops,20,6308.34
Product_2540,Accessories,10,3714.32
Product_2541,Laptops,20,5896.02
Product_2542,Accessories,10,6968.61
Product_2543,Accessories,10,3665.95
Product_2544,Laptops,20,442.85
Product_2545,Accessories,10,3872.21
Product_2546,TV,18,6383.43
Product_2547,Laptops,20,8661.84
Product_2548,Smartphones,15,3361.44
Product_2549,Accessories,10,6842.23
Product_2550,Smartphones,15,9189.84
Product_2551,TV,18,4355.65
Product_2552,Laptops,20,8107.15
Product_2553,Smartphones,15,1367.89
Product_2554,Laptops,20,5035.13
Product_2555,Laptops,20,845.00
Product_2556,TV,18,4175.40
Product_2557,Accessories,10,999.12
Product_2558,TV,18,3306.21
Product_2559,Smartphones,15,3317.99
Product_2560,TV,18,1883.18
Product_2561,Accessories,10,7205.30
Product_2562,TV,18,10013.73
Product_2563,TV,18,1018.56
Product_2564,Accessories,10,942.12
Product_2565,Laptops,20,9451.47
Product_2566,TV,18,2461.42
Product_2567,Laptops,20,8951.27
Product_2568,Laptops,20,8203.38
Product_2569,Laptops,20,1344.01
Product_2570,Smartphones,15,7755.76
Product_2571,Laptops,20,5161.84
Product_2572,Smartphones,15,1650.96
Product_2573,Accessories,10,1888.28
Product_2574,Laptops,20,9243.33
Product_2575,Accessories,10,119.46
Product_2576,Smartphones,15,8044.39
Product_2577,Accessories,10,8469.23
Product_2578,Accessories,10,8575.96
Product_2579,TV,18,6925.85
Product_2580,Laptops,20,4187.32
Product_2581,Laptops,20,7658.37
Product_2582,Smartphones,15,9830.94
Product_2583,Accessories,10,9894.35
Product_2584,Smartphones,15,8179.93
Product_2585,Laptops,20,4320.30
Product_2586,Smartphones,15,347.40
Product_2587,Smartphones,15,2591.21
Product_2588,Laptops,20,5644.99
Product_2589,Laptops,20,555.02
Product_2590,Laptops,20,3304.47
Product_2591,Laptops,20,3527.37
Product_2592,Accessories,10,4163.36
Product_2593,Laptops,20,4286.37
Product_2594,Laptops,20,4602.30
Product_2595,Accessories,10,6127.58
Product_2596,Laptops,20,3912.07
Product_2597,Smartphones,15,2519.06
Product_2598,Laptops,20,8452.20
Product_2599,Laptops,20,4460.70
Product_2600,Smartphones,15,3393.57
Product_2601,Laptops,20,3218.39
Product_2602,Accessories,10,3591.37
Product_2603,Smartphones,15,9849.69
Product_2604,Smartphones,15,2011.48
Product_2605,Laptops,20,6455.20
Product_2606,Smartphones,15,9861.46
Product_2607,TV,18,5656.25
Product_2608,TV,18,6644.04
Product_2609,Smartphones,15,9240.07
Product_2610,Accessories,10,8804.00
Product_2611,Smartphones,15,530.28
Product_2612,TV,18,8414.46
Product_2613,Accessories,10,3403.13
Product_2614,Smartphones,15,4822.80
Product_2615,TV,18,8683.46
Product_2616,Accessories,10,8924.23
Product_2617,TV,18,8076.15
Product_2618,Accessories,10,5714.91
Product_2619,Accessories,10,4070.07
Product_2620,Accessories,10,6984.70
Product_2621,TV,18,7950.11
Product_2622,Laptops,20,1822.37
Product_2623,Smartphones,15,124.56
Product_2624,Accessories,10,7673.33
Product_2625,Smartphones,15,9071.78
Product_2626,Accessories,10,4208.05
Product_2627,Laptops,20,5994.30
Product_2628,TV,18,1404.53
Product_2629,Smartphones,15,8540.87
Product_2630,Laptops,20,7671.97
Product_2631,Laptops,20,6928.45
Product_2632,Smartphones,15,364.54
Product_2633,Accessories,10,8719.77
Product_2634,Laptops,20,2661.26
Product_2635,Smartphones,15,1471.75
Product_2636,TV,18,8124.95
Product_2637,Smartphones,15,1063.32
Product_2638,Accessories,10,5841.29
Product_2639,Smartphones,15,6528.84
Product_2640,Accessories,10,3589.98
Product_2641,Smartphones,15,4304.51
Product_2642,TV,18,8224.31
Product_2643,TV,18,9651.91
Product_2644,Accessories,10,9263.42
Product_2645,TV,18,4412.06
Product_2646,Laptops,20,1234.02
Product_2647,Smartphones,15,184.54
Product_2648,Accessories,10,4287.74
Product_2649,TV,18,1314.69
Product_2650,Accessories,10,4912.07
Product_2651,Laptops,20,6832.28
Product_2652,Smartphones,15,3711.25
Product_2653,Smartphones,15,5140.26
Product_2654,TV,18,5628.78
Product_2655,Laptops,20,1469.77
Product_2656,Accessories,10,7684.31
Product_2657,Accessories,10,6784.56
Product_2658,Smartphones,15,2816.48
Product_2659,Accessories,10,2234.44
Product_2660,Accessories,10,8672.65
Product_2661,Laptops,20,5892.01
Product_2662,Accessories,10,7374.22
Product_2663,Accessories,10,1801.30
Product_2664,Accessories,10,4837.66
Product_2665,Accessories,10,5439.58
Product_2666,Accessories,10,393.22
Product_2667,Accessories,10,3686.41
Product_2668,TV,18,8019.35
Product_2669,Smartphones,15,4032.47
Product_2670,Smartphones,15,5312.69
Product_2671,Smartphones,15,2150.21
Product_2672,Accessories,10,7677.95
Product_2673,Laptops,20,9020.62
Product_2674,Laptops,20,1423.87
Product_2675,Accessories,10,2729.92
Product_2676,Accessories,10,1630.94
Product_2677,Smartphones,15,8858.62
Product_2678,Laptops,20,2683.70
Product_2679,Accessories,10,3020.51
Product_2680,Smartphones,15,1811.45
Product_2681,TV,18,9584.72
Product_2682,Accessories,10,5632.72
Product_2683,Smartphones,15,3570.12
Product_2684,TV,18,8625.84
Product_2685,TV,18,8738.66
Product_2686,Laptops,20,5938.91
Product_2687,Smartphones,15,4451.01
Product_2688,TV,18,334.32
Product_2689,Laptops,20,596.08
Product_2690,TV,18,10045.44
Product_2691,Smartphones,15,8118.55
Product_2692,Smartphones,15,8837.67
Product_2693,Laptops,20,2921.68
Product_2694,TV,18,6935.57
Product_2695,Accessories,10,8406.23
Product_2696,Smartphones,15,1567.17
Product_2697,Accessories,10,3904.60
Product_2698,Laptops,20,8826.03
Product_2699,Laptops,20,8242.33
Product_2700,TV,18,8738.33
Product_2701,Laptops,20,7499.75
Product_2702,TV,18,9296.75
Product_2703,Smartphones,15,8322.13
Product_2704,TV,18,953.84
Product_2705,TV,18,978.90
Product_2706,Smartphones,15,4125.98
Product_2707,Laptops,20,4393.50
Product_2708,Smartphones,15,9444.90
Product_2709,Smartphones,15,3905.91
Product_2710,Smartphones,15,7930.65
Product_2711,Smartphones,15,2119.48
Product_2712,Laptops,20,414.26
Product_2713,Accessories,10,9273.34
Product_2714,Smartphones,15,2115.46
Product_2715,Accessories,10,4308.93
Product_2716,Smartphones,15,301.04
Product_2717,Laptops,20,4713.22
Product_2718,Smartphones,15,2343.70
Product_2719,Laptops,20,847.34
Product_2720,Laptops,20,8137.11
Product_2721,TV,18,8698.50
Product_2722,TV,18,9228.88
Product_2723,Accessories,10,4652.53
Product_2724,Accessories,10,7064.90
Product_2725,Accessories,10,6689.48
Product_2726,TV,18,1333.03
Product_2727,Smartphones,15,6261.10
Product_2728,TV,18,6444.82
Product_2729,Accessories,10,456.75
Product_2730,Laptops,20,7518.30
Product_2731,Smartphones,15,2648.54
Product_2732,Smartphones,15,940.71
Product_2733,Accessories,10,1087.34
Product_2734,Laptops,20,7060.73
Product_2735,Accessories,10,1193.78
Product_2736,Smartphones,15,2279.27
Product_2737,Accessories,10,2766.94
Product_2738,Accessories,10,3449.77
Product_2739,TV,18,1196.76
Product_2740,Laptops,20,4528.00
Product_2741,TV,18,8192.15
Product_2742,Accessories,10,7963.81
Product_2743,TV,18,5493.72
Product_2744,Smartphones,15,6844.55
Product_2745,TV,18,1332.98
Product_2746,Smartphones,15,7136.38
Product_2747,Laptops,20,3694.13
Product_2748,Accessories,10,8550.68
Product_2749,TV,18,8876.37
Product_2750,Smartphones,15,6287.96
Product_2751,Accessories,10,1722.21
Product_2752,Smartphones,15,4029.57
Product_2753,TV,18,4973.06
Product_2754,Accessories,10,9428.87
Product_2755,Accessories,10,9411.52
Product_2756,Accessories,10,3675.89
Product_2757,TV,18,2486.34
Product_2758,Smartphones,15,8693.71
Product_2759,Smartphones,15,4816.37
Product_2760,Smartphones,15,8686.82
Product_2761,Accessories,10,1911.46
Product_2762,TV,18,9094.81
Product_2763,Smartphones,15,9446.91
Product_2764,Laptops,20,183.50
Product_2765,Smartphones,15,5105.97
Product_2766,Laptops,20,794.97
Product_2767,Smartphones,15,8985.56
Product_2768,Smartphones,15,4228.13
Product_2769,Laptops,20,6636.98
Product_2770,Laptops,20,7363.09
Product_2771,Smartphones,15,9443.63
Product_2772,Laptops,20,688.72
Product_2773,Smartphones,15,528.73
Product_2774,Accessories,10,8216.82
Product_2775,TV,18,8253.77
Product_2776,Laptops,20,4441.48
Product_2777,Smartphones,15,10037.13
Product_2778,Laptops,20,5705.56
Product_2779,TV,18,669.15
Product_2780,Accessories,10,844.57
Product_2781,Accessories,10,7955.91
Product_2782,Accessories,10,4511.91
Product_2783,TV,18,836.04
Product_2784,TV,18,9236.31
Product_2785,Laptops,20,7538.19
Product_2786,Accessories,10,8978.02
Product_2787,Laptops,20,1568.61
Product_2788,Accessories,10,4402.82
Product_2789,Smartphones,15,7180.09
Product_2790,Laptops,20,8083.66
Product_2791,Laptops,20,3959.69
Product_2792,Accessories,10,3754.73
Product_2793,Smartphones,15,8981.72
Product_2794,Smartphones,15,3641.41
Product_2795,Smartphones,15,2582.19
Product_2796,Accessories,10,4881.90
Product_2797,Accessories,10,3792.70
Product_2798,Smartphones,15,5677.33
Product_2799,Smartphones,15,9434.04
Product_2800,Laptops,20,4622.77
Product_2801,Smartphones,15,4022.35
Product_2802,TV,18,8207.34
Product_2803,Smartphones,15,6843.22
Product_2804,Smartphones,15,7883.52
Product_2805,Smartphones,15,6821.57
Product_2806,Laptops,20,6211.18
Product_2807,Accessories,10,3681.65
Product_2808,Accessories,10,8776.01
Product_2809,Accessories,10,5247.35
Product_2810,Laptops,20,3544.38
Product_2811,Laptops,20,5088.76
Product_2812,Smartphones,15,8828.18
Product_2813,Smartphones,15,6994.03
Product_2814,Laptops,20,3533.70
Product_2815,TV,18,2273.88
Product_2816,Smartphones,15,2828.35
Product_2817,Laptops,20,7998.58
Product_2818,TV,18,6642.68
Product_2819,Smartphones,15,2211.18
Product_2820,Smartphones,15,4920.41
Product_2821,Smartphones,15,3048.92
Product_2822,TV,18,3745.00
Product_2823,Laptops,20,4978.13
Product_2824,Laptops,20,7054.53
Product_2825,Laptops,20,1733.96
Product_2826,Accessories,10,1228.19
Product_2827,TV,18,2693.50
Product_2828,TV,18,1836.72
Product_2829,Accessories,10,2219.33
Product_2830,TV,18,6542.97
Product_2831,Accessories,10,1327.71
Product_2832,Laptops,20,6707.39
Product_2833,TV,18,6441.59
Product_2834,TV,18,4921.27
Product_2835,Accessories,10,4174.48
Product_2836,TV,18,9968.93
Product_2837,Laptops,20,5334.66
Product_2838,Smartphones,15,739.35
Product_2839,TV,18,3444.00
Product_2840,Smartphones,15,788.16
Product_2841,Laptops,20,5703.73
Product_2842,Accessories,10,425.22
Product_2843,TV,18,9974.18
Product_2844,TV,18,8198.11
Product_2845,Laptops,20,5804.00
Product_2846,Smartphones,15,7531.46
Product_2847,Laptops,20,1204.30
Product_2848,TV,18,6835.52
Product_2849,Accessories,10,8277.44
Product_2850,Smartphones,15,5289.49
Product_2851,TV,18,8600.70
Product_2852,Laptops,20,6595.34
Product_2853,TV,18,2463.49
Product_2854,Accessories,10,474.80
Product_2855,TV,18,4430.62
Product_2856,Accessories,10,714.54
Product_2857,Laptops,20,7341.21
Product_2858,Accessories,10,5092.57
Product_2859,TV,18,6997.98
Product_2860,Smartphones,15,8873.67
Product_2861,Laptops,20,3485.14
Product_2862,Laptops,20,7702.09
Product_2863,Accessories,10,7359.48
Product_2864,TV,18,5702.82
Product_2865,Smartphones,15,428.83
Product_2866,Smartphones,15,9787.68
Product_2867,Laptops,20,3025.90
Product_2868,Laptops,20,9159.37
Product_2869,Smartphones,15,6905.64
Product_2870,Accessories,10,6160.67
Product_2871,Accessories,10,2093.00
Product_2872,Accessories,10,7901.63
Product_2873,Laptops,20,6939.13
Product_2874,Laptops,20,7939.81
Product_2875,Accessories,10,8165.25
Product_2876,TV,18,3919.59
Product_2877,Accessories,10,1445.31
Product_2878,Accessories,10,2761.84
Product_2879,Accessories,10,8182.25
Product_2880,TV,18,1578.24
Product_2881,TV,18,6837.83
Product_2882,Smartphones,15,8551.73
Product_2883,TV,18,9141.80
Product_2884,Laptops,20,2367.66
Product_2885,Smartphones,15,2011.35
Product_2886,Laptops,20,2992.96
Product_2887,Smartphones,15,5587.33
Product_2888,TV,18,9003.41
Product_2889,Smartphones,15,6650.03
Product_2890,Accessories,10,7430.46
Product_2891,Accessories,10,5182.28
Product_2892,Smartphones,15,2766.06
Product_2893,Laptops,20,6101.78
Product_2894,Smartphones,15,7168.50
Product_2895,Accessories,10,7274.59
Product_2896,Laptops,20,7307.46
Product_2897,TV,18,4433.93
Product_2898,Smartphones,15,6016.50
Product_2899,Smartphones,15,971.27
Product_2900,Laptops,20,5364.37
Product_2901,Smartphones,15,1575.21
Product_2902,Smartphones,15,6150.05
Product_2903,Laptops,20,2183.79
Product_2904,TV,18,9045.91
Product_2905,Laptops,20,7530.51
Product_2906,Smartphones,15,7882.97
Product_2907,TV,18,7545.73
Product_2908,Accessories,10,9099.78
Product_2909,Accessories,10,414.16
Product_2910,Laptops,20,9373.80
Product_2911,Smartphones,15,4873.79
Product_2912,TV,18,2658.71
Product_2913,TV,18,4888.34
Product_2914,Accessories,10,3585.39
Product_2915,Accessories,10,253.17
Product_2916,Smartphones,15,5874.82
Product_2917,TV,18,1847.02
Product_2918,Smartphones,15,9015.09
Product_2919,Smartphones,15,7726.67
Product_2920,Accessories,10,4539.51
Product_2921,Smartphones,15,3426.94
Product_2922,Accessories,10,5854.69
Product_2923,Accessories,10,2810.99
Product_2924,Laptops,20,7414.45
Product_2925,Accessories,10,2093.19
Product_2926,Laptops,20,7194.34
Product_2927,Laptops,20,5771.30
Product_2928,Laptops,20,9253.91
Product_2929,Accessories,10,3623.25
Product_2930,Laptops,20,6092.71
Product_2931,Laptops,20,600.64
Product_2932,Laptops,20,590.03
Product_2933,Laptops,20,4370.03
Product_2934,TV,18,9722.06
Product_2935,Smartphones,15,8765.45
Product_2936,Accessories,10,7148.91
Product_2937,Laptops,20,7146.97
Product_2938,TV,18,5089.95
Product_2939,TV,18,6837.77
Product_2940,Laptops,20,4052.08
Product_2941,Laptops,20,6190.07
Product_2942,Laptops,20,2817.31
